,absMeanSHAP,spearman,meanSHAP
AL357093.2,6.037600651714047e-06,0.22161375681400983,1.9721773943567418e-06
NPM1P48,3.879991369382832e-07,-0.0036896997493844888,-2.65701631257227e-07
RRN3,0.010352307584229902,-0.11819813598083742,-0.010352307584229902
PSMC1P8,2.4049891748351214e-07,-0.03356198129868071,2.4038615547236267e-07
AC008073.3,1.4828277465595687e-06,-0.00021112516609602563,4.4567299593608386e-07
AC093765.3,7.232826222411868e-08,-0.26763630922796955,5.0215410171219017e-08
CRHR1,8.47475096035649e-07,-0.08011760806325995,7.346270320628521e-07
RN7SL826P,4.1595444540642085e-07,-0.01933468830478622,-4.1595444540642085e-07
SMC1B,2.0317342918631155e-06,-0.034717718019693915,-2.0317342918631155e-06
AC087645.2,1.7721004403402146e-06,0.17879174974780104,-1.7661861558185066e-06
SLC2A3P2,1.1589918940677792e-06,-0.024984383122944615,9.581552216135734e-07
MCUR1P2,7.941422630486847e-09,-0.09671323931488425,-2.928357379215514e-09
AADAT,5.822726591059863e-06,0.1594848255955132,-1.9004120506096195e-06
KRT8P39,1.582903980059642e-06,-0.13546265420192058,9.70642957576869e-08
AC074101.1,1.4973920844044298e-06,0.5169419580046686,-1.0148199021341514e-06
ABCD1P5,1.8463379351728863e-07,0.12379346119460725,-1.1760353189202422e-07
AC093690.1,4.423649883038404e-06,-0.18265442622325878,-2.3777963816935642e-07
AL049870.2,4.2543371183901026e-07,0.04259146116101063,-4.091321776142585e-07
AC004792.1,3.7227352122617486e-09,-0.014866544861152006,-3.538961949341926e-09
AC133561.4,0.0,,0.0
ZNF678,7.105832819488241e-06,0.19225273866875112,-7.105832819488241e-06
RNU4-36P,6.294054751221577e-08,-0.10746397981733401,6.293241978937397e-08
AC073465.2,3.1284042201408334e-07,0.029300766211774448,2.954257281761069e-07
AC024067.2,1.0903063371581244e-08,0.015220398388820583,2.957349510830394e-09
AC006011.1,9.454543067523375e-09,0.0041651729606235356,-9.454543067523375e-09
RN7SL840P,5.281379483979372e-07,0.03325027796214433,-2.555867379800292e-07
AC068389.1,1.7077307204597996e-06,-0.02543124040346806,1.598804621649973e-06
