,absMeanSHAP,spearman,meanSHAP
KRT73-AS1,6.013636865110824e-07,0.36904244280277115,-6.000062247899206e-07
AL161630.1,1.4846758217562627e-07,-0.15901993510476345,-7.150146788596806e-08
LINC01197,1.1666435886012582e-06,0.0773859482785982,-9.398279525267909e-07
CLEC4GP1,7.248885600382297e-07,0.22904363852807177,5.836836241242797e-07
AC069234.4,4.773036747356566e-07,0.0830459698678509,-4.744536250438783e-07
AC012574.1,1.160935317601681e-08,-0.0808632494773115,-8.604352409017592e-09
AC007993.1,5.449694378489634e-07,0.18204507044983792,5.360578079495144e-07
HEXA-AS1,6.132723076113366e-07,0.2628054906877957,-3.126474759658587e-07
EDA,4.764702907687387e-06,0.07302982398298274,-4.650259303701774e-06
AL590560.4,1.5526138654443718e-07,0.49001057782117124,1.421861453827606e-07
RNU6-813P,1.0540549961097585e-08,-0.03727142547632175,-1.351501161473686e-09
MIR5188,3.0712440177415126e-08,-0.033868141487054304,1.4760040928617628e-08
ERICH3-AS1,4.7214312864571064e-07,0.4690564215061741,-4.676102399589079e-07
AC016074.2,4.637236885410035e-06,0.22126754270013518,-4.637183798433521e-06
AL391427.2,1.932203669569895e-07,0.0991904117118177,1.5329343876110812e-07
IL36B,1.5159806829836544e-07,-0.08673113429295909,1.390377496289834e-07
MCM2,0.003181947924831388,-0.02057924329307438,-0.003181947924831388
IGSF23,2.4839822647491787e-07,-0.2074672697213172,2.0321554807789565e-07
CASC4,0.025187027889107396,0.26767614907584536,-0.025186503641589073
AL449403.4,2.1063654983550802e-07,0.09839516974128946,-2.1063654983550802e-07
EPS8L1,5.17177396480164e-07,-0.045681464051339216,4.074274467337961e-09
AC010528.1,1.0430029681434784e-07,0.07819190907266889,-1.0430029681434784e-07
C1orf116,1.8179811308596196e-06,0.36779258175999735,-1.204262471595345e-06
ELOVL4,4.510540789294465e-06,-0.1224111884971171,-4.51051801855689e-06
SPN,0.018848643194061935,0.6874806098840193,0.018848643194061935
AC126177.3,6.410884982976087e-07,0.1603814035288823,-4.83188541157713e-07
AC139491.3,3.32340507038291e-07,0.12413226910361772,3.32340273630487e-07
AL138720.1,1.6388560317980354e-06,0.24130253558878148,-1.6388560317980354e-06
MAFG-DT,4.544404310062495e-06,0.19586300025937417,4.373965956651465e-06
KIAA1109,4.2591540451317575e-06,0.21696165291121494,-3.8029938656087413e-06
AC117415.2,3.989990321639936e-08,0.07619848851687823,-1.9443498376503985e-08
AC100800.1,2.290834040818094e-06,0.45550444132479556,-2.2748506349275535e-06
ATP13A4-AS1,7.562378655791008e-07,0.5954879276331395,7.186980093756148e-07
AC011247.1,1.1594268052674244e-06,0.4708046990029965,-1.0489357481492153e-06
VSTM2B,4.824764980716883e-07,-0.05005976479155113,3.1447790752145553e-07
CPT1A,0.008727195382142412,0.06972830755464757,-0.008727160827518161
INKA2-AS1,1.2841229453271612e-06,0.18002510977325192,-1.2802900505535682e-06
ABCD1P2,1.4719910883923093e-08,0.21194246132038816,2.8478347681376807e-10
HNRNPA1P36,3.687150422549255e-07,0.1061741760792822,2.712396134667676e-07
PRR20B,3.1594902722595206e-08,0.012967133613767513,2.4203029397030823e-08
RNU6-982P,0.0,,0.0
KCTD21,0.00515387568827506,0.17766514732812475,-0.005153737326528662
BX322650.1,1.1943724897577207e-06,0.10062339129218509,-1.1942198281470107e-06
AL357315.1,3.5001739934544555e-07,0.09145250178223346,-2.0629506138336628e-07
PLRG1,0.0015937563828860616,-0.08931767628822355,-0.0015937563828860616
AC012363.1,5.039479315746188e-08,0.00020287015602843048,3.448172362287311e-08
AC013828.1,1.371026219824574e-07,0.12558225428896697,-5.186331423393916e-08
AC237221.1,2.8935857853255637e-07,0.08130228697859838,-2.53791684025522e-07
RNU6ATAC16P,2.0611072235433168e-07,0.08700242941179911,2.057356988325772e-07
SGCG,2.837898598189772e-07,0.2919245220253843,-1.0478490915451183e-07
AL645608.4,4.038635917272061e-07,-0.022684390684225158,4.038635917272061e-07
CEP152,4.949926864558718e-06,0.017893861324226695,-4.949926864558718e-06
RNU6-78P,2.6238875838790855e-09,-0.00787558687859641,-2.5371281148588047e-09
TCFL5,1.3636982836738206e-06,-0.1595036365238789,1.3590671640691513e-06
DNPEP,0.01470789199772848,-0.08772260211766666,-0.01470789199772848
BOLA3-AS1,4.775663924721996e-07,0.2548816796232483,-1.4234756691695667e-07
ZFR2,4.920702192648098e-07,0.39838479394709897,4.6937064953671364e-07
AC007389.4,5.403271238463845e-07,0.406197920834528,5.078821728719038e-07
TPM3P4,8.460374075169996e-08,-0.01652172904938442,-8.36508590535852e-08
ABHD17AP1,1.7510223897662161e-06,0.34126352166264706,1.7496864905102807e-06
JAM2,3.600484136319188e-06,0.35105791678002246,-3.3324613553873405e-06
