,absMeanSHAP,spearman,meanSHAP
AC091939.1,2.662129209147455e-05,-0.05218025398585547,-2.662129209147455e-05
AC099511.1,5.591696141532798e-06,-0.0272190377960704,3.8624388870538575e-06
REXO1L3P,2.301299313187925e-07,0.005529756158245747,-1.7399778919505766e-07
PSD3,0.00025845553171645065,0.1116729672599232,0.00025845553171645065
AL158151.1,0.00021237522597505025,-0.13680400550906854,0.00021237522597505025
MTND2P40,0.00011357896767917006,-0.4339716764384985,-0.00011344026429990363
AC016292.1,1.8101584975365157e-05,-0.1016858593665743,1.4863796995143477e-05
AC079953.1,3.107458276314512e-06,-0.263408051515949,3.107458276314512e-06
PABPC1L2B-AS1,1.4332053675077239e-05,-0.08129781307309002,1.4332053675077239e-05
AC080014.1,0.00025049475289769046,-0.6087088697136471,-0.0002470201814122402
MIR432,4.676448429127444e-09,0.018412400096961986,4.676448429127444e-09
LINGO1-AS2,1.3477619716082748e-05,-0.05658397710657976,1.3477619716082748e-05
NARS1,0.0002985772105441932,-0.25110700608645475,0.0002985772105441932
AC084824.5,5.7028700129276694e-05,-0.2046436492032899,5.7028700129276694e-05
AC093001.2,0.0001095194982702017,-0.22349182129692247,-0.00010353260142956497
LINC00928,4.6431011960982555e-05,-0.07155525132973214,4.5289374276871654e-05
MOB1B,0.00021862756685841816,-0.39318423444804756,0.00021862756685841816
LINC02192,4.831765547550637e-05,-0.1706757543863804,4.742776025465592e-05
LINC01139,0.0002430713145532435,-0.323245434209842,0.00024306954301524686
SMIM10L2A,5.9029030830799746e-05,-0.5540405594518898,5.9029030830799746e-05
AC009554.1,0.0001234614068847624,-0.31024826135606787,0.0001234614068847624
UBE2D3P1,4.9971201144063285e-05,0.22357485318999631,-4.9971201144063285e-05
RNU6-833P,1.8230214055338762e-05,-0.08665963088275637,1.8230214055338762e-05
RPL31P57,3.015534145955169e-06,-0.06611364476316912,-3.015534145955169e-06
AC245088.2,2.603303169085344e-06,-0.02534797342317787,1.0041922837672436e-06
AC093826.1,1.9244929304645048e-06,-0.09372743483854835,8.743772553216248e-07
ZNF514,0.0004428005012079344,-0.3362916619984902,0.0004428005012079344
OBI1-AS1,5.271780502453457e-05,-0.24169951831800454,5.271780502453457e-05
CHCHD2P5,2.0901936097008683e-05,-0.3214887298834677,1.659128647448226e-05
HPSE,0.00013186797647708282,-0.028477515001773365,0.00013186797647708282
AC107050.1,0.00033883051994088427,-0.29358142430913214,-0.00033883051994088427
RBMS3,0.0012407300510176049,-0.5260769718842007,-0.0012407300510176049
ATP5PDP3,4.5683452593580495e-05,-0.3669943052904476,2.067875275019078e-05
BMS1P21,3.376432583110525e-05,-0.4249870843790881,-3.303739343262206e-05
SCARA3,0.0002121628014440402,0.02360174550668277,-0.0002121628014440402
ANKRD11,0.0010484921391272232,-0.19146430090198752,0.0010484921391272232
BX537318.2,0.00019695648683761176,-0.44603408788567006,-0.00019695648683761176
EXOSC6,0.00038075846802629266,-0.3704530836406031,-0.00038075846802629266
AC113348.1,1.099752845744869e-05,0.0628209945379509,1.099752845744869e-05
EDNRB,0.0008640916696748152,-0.6171214645282193,-0.0008640916696748152
USH1C,0.00011470034917890001,-0.2606098384885666,0.00011470034917890001
RNU6-701P,5.281976328805479e-06,-0.08732249565682089,-5.281976328805479e-06
HNRNPCP8,0.00010301813079718634,-0.4858302631765686,-0.00010301813079718634
GPC6-AS2,4.055792716543144e-05,-0.23481073285097576,-4.055792716543144e-05
AC046158.1,0.00042650132070241246,-0.5742509946267935,0.0004260287489854213
VIM-AS1,0.0001135933576123649,-0.14805157142457337,-0.0001135933576123649
RFC3P1,1.928739567332892e-05,-0.11805816790059921,1.928739567332892e-05
RNU6-1250P,8.449371112038823e-07,0.03211442742896447,-8.449371112038823e-07
AC099328.2,1.7519758730345115e-06,0.020917450828644924,1.7519758730345115e-06
H3P38,0.00016677879442507148,-0.26151799429630057,0.00016318863627518088
SNORA2A,0.0005757724618105244,-0.28243779034898964,0.0005757724618105244
AL590807.1,0.00028763724229951616,-0.45271021492550656,0.00028763724229951616
AC025423.1,3.967283556866329e-05,-0.19709123972242704,-3.308259100320589e-05
CYCSP12,1.0335364334221208e-06,-0.09694569783299588,-1.0173053643413716e-06
TRIP4,0.0005511044596410311,-0.05858617769407391,0.0005511044596410311
AC112907.2,1.6974220530487166e-05,0.03984046714798477,-1.6974220530487166e-05
AC022210.1,9.359502354805341e-05,0.10887219482662602,-9.359502354805341e-05
TPMTP2,0.00033258012607517533,-0.4770081414403672,-0.00032811495061264005
ZNF791,0.000212205307030133,-0.4668219927557581,0.000212205307030133
CSPG4P3Y,7.21441927125459e-05,-0.08870530356613902,7.21441927125459e-05
VPS9D1,0.0007615448441258829,-0.2574658209449328,-0.0007615448441258829
SNORD115-5,0.0,,0.0
AC008680.1,4.171433496439677e-05,-0.25180504673872184,-4.171433496439677e-05
RNU6-958P,6.680957726780643e-07,-0.01016697057347242,7.665695707006038e-08
AC005822.1,4.520026160062045e-05,-0.17452955585171892,4.520026160062045e-05
RAB6C-AS1,4.481301239456727e-05,-0.0899148615440773,-4.4464639867140074e-05
CLCN6,7.864929212336936e-05,-0.5437232142135344,7.864929212336936e-05
AC026956.1,3.305971704477066e-06,-0.03813995603039632,-3.305971704477066e-06
MIR4760,0.0,,0.0
KDM5C,0.0002531981360384924,-0.1489213127870532,0.0002531981360384924
RPL3P1,2.8275722172423793e-05,-0.23723434469830185,2.8275722172423793e-05
RNA5SP478,2.631629899420756e-06,-0.05602881338656801,-2.631629899420756e-06
TRPM2-AS,0.00023447848876898407,0.3854870966410327,0.00023447848876898407
TSNAX,0.00034902412241907745,-0.247555476362284,-0.00034902412241907745
NR5A1,5.296846427583676e-06,0.11856631825315374,-5.296846427583676e-06
SLC5A5,0.00011201619656964975,-0.36565204322811523,0.00011201619656964975
AL357515.1,1.0006372212984639e-05,-0.16293067148166687,1.0006372212984639e-05
SOX14,5.578549254225154e-05,0.04518714734896508,5.578549254225154e-05
AP000525.1,0.0003339142224067109,0.2522785089271299,-0.0003339142224067109
CYP26A1,0.00019193911877568627,0.39007774866055084,-0.00019155959198636545
AC084871.2,0.00041586356787691497,-0.4428476239022608,-0.00041586356787691497
FAM78B,0.0005972388245755573,-0.17264678020912883,0.0005972388245755573
PROX2,5.1028644619161164e-05,-0.37459954703938597,5.0989760977763926e-05
AL592309.2,2.1178046980903163e-05,0.023238867709415214,-4.002928481298493e-06
LINC02075,4.206543608981081e-06,0.025615373336629745,-2.4520892627088666e-06
AC000029.2,4.535558606714244e-05,-0.43642861669421873,4.219799633830562e-05
SARNP,0.0004328735760116277,0.1660908629289196,0.0004328735760116277
AC073648.5,7.927450304567936e-05,-0.23776742152291708,-5.0284258139754386e-05
AC092705.1,6.572387218459762e-07,-0.03166985470323896,6.572387218459762e-07
ZCCHC4,0.000961320879867172,-0.41223386728026523,-0.000961320879867172
TOP1,0.0009466548098034774,0.18176850141157527,0.0009466548098034774
OFD1P10Y,3.0332379468463904e-07,-0.14962645911458486,-3.0259011630183427e-07
TUBB4BP5,2.4934501903254392e-05,-0.48172277127990104,2.4934501903254392e-05
PMCHL2,4.92517480655081e-05,-0.44907340120231953,4.8891362657609045e-05
RN7SL535P,8.500799971774634e-05,-0.23333774918022385,8.469254440348713e-05
LINC02142,0.00017800828776003407,-0.36038076851257933,0.00017800828776003407
AL358115.1,0.0005532760037487501,0.10656329202966668,0.0005532760037487501
AC091938.1,5.257205875611515e-05,-0.23712778433714657,-5.257205875611515e-05
AC025857.1,6.076395269571895e-06,-0.20975274958636145,-6.076395269571895e-06
MIR124-1,0.0,,0.0
SCAP,0.00027676273476037305,-0.36768854895152797,-0.00027676273476037305
RORA-AS1,0.0001637493137528797,-0.5966083018409425,-0.0001637493137528797
TNNT2,0.00038516380376736386,-0.2237077592501989,-0.0003840812439570079
AP001372.3,2.4604495578142275e-05,0.425613947823915,-2.4604495578142275e-05
RNA5SP224,3.5959383816463336e-09,0.007824296869956362,3.5959383816463336e-09
AC022296.2,6.390332339690492e-05,-0.022783319842662082,6.390332339690492e-05
AC113423.2,1.204090907957501e-05,0.04174403548334815,9.821438915911474e-06
AC231981.1,0.0003079157365737609,-0.3953633890148239,-0.0003079157365737609
AL031008.1,6.858043482609552e-05,-0.3552484262101182,-6.855491814024665e-05
OR8I4P,0.0,,0.0
CALU,0.00024647889997175197,0.4359794992892715,0.00024647889997175197
TMEM108-AS1,0.0001882205810785809,-0.32988513337746583,0.00018644423537726693
GLRXP1,4.7053946983029463e-07,0.0478497633398988,4.7053946983029463e-07
AC007742.1,7.518036291502267e-07,0.03952452676618861,-7.518036291502267e-07
KRTAP10-5,2.130160682394887e-06,-0.004029765717480843,9.144378553513565e-07
AL445433.1,4.978152025528975e-06,-0.038995056180759054,-4.978152025528975e-06
CMAHP,0.0006825369704099469,-0.4008613572834795,-0.0006825369704099469
AC011755.1,0.0004403538997349069,-0.5339051943856735,-0.0004360634934167514
LINC02540,0.00012259168545916135,-0.48332818393331195,-0.00012259168545916135
LINC02724,5.8488540544708386e-05,-0.21256844613992548,5.8488540544708386e-05
CLDN12,2.0105130734913524e-05,0.040923595014123876,-2.0057554349741557e-05
TTTY20,6.199882278323502e-07,0.04227726213462091,6.199882278323502e-07
AC245088.1,2.880632894094863e-06,-0.03558597055068247,3.9457838586411426e-07
ZNF614,0.0005187870374690122,-0.36707087276356054,0.0005187870374690122
SPP2,2.9492995857464676e-05,0.11746763984733853,2.9492995857464676e-05
SP5,0.0002902619863284498,0.008848258460510832,-0.00029022188151348494
AC073347.1,4.810019548451313e-05,0.08377118891040056,4.810019548451313e-05
AC105313.1,1.0521594732514848e-06,0.0065548355207944,-5.466345856238588e-07
AC097382.1,4.8666725986743484e-05,-0.3464606595373186,-4.8666725986743484e-05
RNA5SP266,0.0,,0.0
SNORC,8.748416828761417e-05,-0.03283464648962822,-8.748416828761417e-05
PGDP1,1.8210782486734908e-06,0.1070706416813171,1.295795682955293e-06
AC008537.1,2.5664840358402413e-05,-0.11374685630496535,2.5664840358402413e-05
HYAL6P,6.455288806708289e-06,-0.22837144137805465,-7.617342903810138e-07
AC011008.2,0.000356333886053735,-0.3588523268023405,0.00035461032444952166
AL139286.2,8.67002204074158e-05,-0.3130834719675189,8.67002204074158e-05
HSPBAP1,0.000694017981641563,-0.1978116879963672,0.000694017981641563
RN7SKP148,7.693419401060468e-06,-0.03998916283880761,-7.693419401060468e-06
AC123788.1,0.0001423715980547366,-0.2808408950070403,0.0001423715980547366
DBX1,8.171748367063724e-07,-0.04431593658662359,-7.499666805413874e-07
AL139423.1,0.00048260851058481074,-0.2959242966878239,-0.00048252125199584213
AL590552.1,0.00013701119003601541,-0.44343622448285347,0.00013701119003601541
AC097173.2,7.271306826456514e-07,-0.0499849850162503,6.034721882034171e-07
AC131392.1,0.00021981591767666453,-0.49214002713306176,0.00021981133418519326
C11orf45,1.5485684706246157e-05,-0.2178552287054224,-1.5058585710781707e-05
CYP4F29P,4.906600604377407e-05,-0.3314804373923864,4.896646958472721e-05
AC008149.2,0.000224132851296961,-0.23952461257057245,-0.000224132851296961
AC241520.1,0.0004909729140908855,-0.39776542273415044,0.0004909625860724368
