,absMeanSHAP,spearman,meanSHAP
AL352979.3,0.0004214111960449159,-0.14051223330841997,-0.0003560094571479065
LINC01284,2.4712923395036134e-06,-0.4149206270333939,-2.4682748676369613e-06
AC140125.3,3.446203549505101e-07,-0.1196709740450509,7.39803236304724e-08
IDH2-DT,0.0015472458872495063,-0.09531841766905032,-0.0015472458872495063
AC092807.2,0.00011221886886492432,-0.10653904600742001,4.843884197452002e-05
CCNY,7.826974761562995e-06,-0.31300621554068664,-7.8222794699329e-06
RNU2-37P,0.00018876840935806724,-0.1504463897299792,-0.0001860118683123971
GSPT2,9.75672818763861e-07,-0.2008454120204507,-9.61209709359816e-07
AC010615.1,1.4550240633397758e-06,-0.2886234381802506,-1.2476662373271482e-06
BDP1,2.1157130888130843e-06,-0.4284052531963668,1.431586977651638e-06
OR52I2,1.5769433590196016e-06,-0.48914741962130265,1.457816956121339e-06
PCSK1,3.0138495661395324e-06,-0.07489416439353226,-2.462744884462515e-06
LINC02421,4.427325512100289e-06,-0.20963213666441924,4.407796811778015e-06
AP006259.1,1.766433182390525e-06,-0.3781545941299754,5.178480909833994e-07
RPL21P5,2.528743589874711e-06,-0.31614906936811116,2.5275069775780514e-06
AC119673.1,2.775801670817077e-07,-0.13555747758109687,2.7619547816603106e-07
AC021483.2,1.0592584214749519e-05,-0.042125904030181224,9.405359019618189e-07
AC244505.3,1.2273229877127502e-06,-0.04869748947420601,2.4235622236051725e-07
DHRSX,7.3933452194454544e-06,-0.1893104782650829,-4.684295298767417e-06
ARAFP1,0.00014916258061395702,-0.12470766387733792,-9.339044904376396e-05
AC211485.1,6.856315269710631e-07,-0.28148496198391254,4.321984914815881e-07
LINC00434,0.00035008554589634097,-0.07054819694585746,-0.00035008554589634097
AC118757.1,3.350788053649662e-07,-0.07882844965455525,2.3896918783489104e-07
OR8U1,1.56450842126047e-05,0.02583484697763921,1.56450842126047e-05
XAF1,2.824472721488751e-06,0.05248057271167983,6.752163901443013e-07
AL356583.2,5.990186056153553e-05,0.01077784097406249,-5.990186056153553e-05
BMP8B,4.026754075108442e-06,0.13487367678431456,3.965379451828108e-06
AC243772.2,1.2926130708230535e-06,-0.09718262140791883,-1.9541485681497327e-07
GHRL,3.377139193530296e-06,-0.36370518058049994,3.377139193530296e-06
AP000648.9,2.387955796102547e-06,-0.4087343324903757,2.2634164510203786e-07
AL392103.1,4.932702611162595e-07,-0.3077077585265134,-5.283103959595042e-08
FH,6.180078485925516e-06,-0.10136124729330726,3.0460484562236905e-06
AKR1C6P,0.00018826104600295782,-0.114679105245446,6.138398733037488e-05
AC004987.3,3.718512050802868e-07,-0.2722828506026021,-8.28541951610305e-08
AMTN,6.607741553269086e-07,0.2332611275545054,4.3364698249877464e-07
AL731684.1,8.000836333809882e-07,-0.06619718489894706,-1.913350714842566e-07
AK4P5,0.0003634319228156864,0.026409066483538562,0.0003634319228156864
AL603755.1,0.00016247306573983065,-0.04030999187378059,1.7595554976364313e-05
RNA5SP301,8.001126590667478e-05,-0.09041629629323172,1.8637786800325766e-05
PLA2G2D,3.9790210219659626e-06,0.036835589379676126,-5.61024782652713e-07
AC008539.1,0.00023524249619930306,0.023228212025857887,-7.51711633447274e-05
ERO1B,2.570022661296181e-06,-0.3947464308464214,1.2130108381704184e-06
HMGA1P2,2.848751428168189e-07,-0.2716056119819814,-9.232061936471929e-08
AC018752.1,6.924190296341938e-07,-0.3211683284863579,-2.7907201231718897e-07
CPHL1P,2.260942383080601e-06,-0.04388803159105565,-2.260942383080601e-06
AL357055.2,0.0043196295484963084,-0.2937140953975501,-0.004316637883151789
NENFP1,9.734895647704274e-07,-0.3310790834172635,-9.616232092219032e-07
PURG,1.772935849201467e-06,-0.30347500532390825,1.7721128403014856e-06
ZNF850,3.1133311637810973e-06,-0.20586930699440895,1.3871671136332874e-06
CDY17P,1.7266026548341173e-05,-0.013232557460360884,-1.7266026548341173e-05
RFC2,1.8670429692839405e-06,0.14781510479475002,-1.5326125644488552e-06
AL451049.1,0.0012755171441326315,-0.37719609193595915,-0.0012755171441326315
LINC01747,8.882766523369374e-07,-0.17912374885210663,6.204912693776348e-07
AC092647.5,1.568244336303477e-06,0.025036543690625367,-9.57956891924748e-07
AL096870.10,3.5567181805913858e-06,-0.3091673049839423,-3.5567181805913858e-06
AC126467.1,0.0,,0.0
AC007991.4,1.9216092708785224e-07,-0.2125300332902093,-1.503300607556581e-08
AC106791.2,4.927688235453227e-07,-0.2681122849272136,4.793987380493397e-07
NDUFB2,2.4416677626319213e-06,-0.24244999155144992,-1.3576511944499252e-06
AC011346.1,1.2732526413428971e-06,-0.4858057162792312,-6.849303985077934e-07
AC006326.1,0.0001228529436284762,0.00919621741136609,0.0001228529436284762
PI15,3.868236165818019e-06,0.4320487430711571,-1.5631266983469458e-07
AL021395.2,0.0,,0.0
GSTA5,6.075556255667257e-08,0.01887112791447687,-2.867671122282959e-08
MTND4LP18,0.00022441959664591134,-0.09743546081899922,-0.00022441959664591134
RN7SL303P,0.0004131508671804763,-0.18460690659459839,-0.00024915227257286515
AC022710.1,1.988800809647178e-06,-0.4062373295040456,8.844762339615437e-07
AL513497.1,6.588494564041577e-07,-0.2978639006579918,-4.9216257769296e-07
AL158166.1,2.0358538032593857e-06,-0.14298768415304142,1.0804485105556867e-06
AL591770.1,4.808834100107644e-07,-0.34159992024326696,-1.3196839398769942e-07
LGALS7B,4.3165495297189985e-06,0.2155099298969942,2.1024975459588994e-06
WBP1LP3,7.271824761388689e-05,-0.14652437310628133,-7.271824761388689e-05
AC012645.1,3.5720464296670224e-06,-0.16950744733776513,2.4923300621564104e-06
ADAMTSL3,3.9069326274681844e-06,-0.578381986024029,-3.623790473531913e-06
CTHRC1P1,1.312051637468164e-07,-0.29617733017880016,9.59667876806714e-08
ETF1P3,1.7795180814192587e-07,-0.15538555312182356,-1.4630510157662745e-07
AP005899.1,2.4046148847416832e-06,-0.338137923805936,1.3818219107259817e-06
AC108752.1,0.0030103080210727253,-0.3651047588550968,0.0030103080210727253
MKNK2P1,4.0624160930989085e-05,0.1282327715510892,2.58003029087663e-06
AL049646.2,6.405912834404423e-07,-0.1560387377318978,6.025888851145683e-07
AL021026.1,1.2125621720384968e-06,-0.42931305537943226,4.297780389317674e-07
RPL9P32,1.0831796994797167e-06,-0.2580395151825864,-5.652023005674339e-07
AC093725.1,0.0003774409634290028,-0.3190996709150982,-0.00011292240424665724
AC244230.2,1.9371072425916934e-06,-0.4035661533756042,1.9331380421446473e-06
AC069200.1,0.0005809602613922146,-0.04601856873669478,4.361540658600706e-05
AC106874.1,7.911007844498527e-05,-0.1869097691354002,-3.3010490023078e-05
PRICKLE3,1.3904430595270244e-06,0.2599962638575995,1.0560800661599205e-06
AF131215.2,1.9971208685128117e-06,-0.39953291037931554,-7.315996731956464e-07
AC079804.2,0.00039367068702930605,0.049832099956030405,-0.00039367068702930605
RN7SL91P,1.8597964046106408e-05,0.03514245734488643,4.5716788579124735e-06
AL356309.2,0.00015344460511932688,-0.19731416372841487,0.00015027665183205735
RN7SL311P,0.00012704420553789217,-0.10655389939519827,-0.00010190227249547158
OR7E21P,3.635523933678531e-07,-0.1324288826438568,7.825641560953193e-08
FER1L6-AS1,2.6157930646683126e-07,-0.14825997578677927,-1.5782669293404276e-07
AC092798.1,1.938817399926624e-06,-0.3428444698208479,1.935447289498188e-06
RNA5SP192,0.0,,0.0
CCL23,2.9200616191121446e-06,-0.2986635029821527,-2.909434249759994e-06
SNORA54,2.3270335679266043e-06,-0.4481362811038602,2.326924231479335e-06
AP001033.2,0.00032832815195699236,-0.037385680908734224,-7.883166082817063e-05
AL162274.2,3.189368947642257e-06,-0.4347894951282862,3.189368947642257e-06
LAMB1,1.3881807704451418e-05,-0.1800138874083304,1.3881807704451418e-05
NLGN4Y,2.7157899985324574e-06,-0.3136337939591151,-1.5672177009550276e-06
EEFSEC,2.496849959088978e-06,-0.1543046056667118,-2.4174245958113334e-06
OR13Z1P,0.00032122879346610934,-0.07810945433276804,0.00032122879346610934
SAMD7,0.0004990840336115895,-0.0516535697774528,0.0003788651066082199
STAG3,1.5014154423098324e-06,-0.2006328302085937,-1.1964921079754802e-06
AL109628.2,6.578148059062904e-06,-0.4419999440163598,1.7598943336162302e-06
ABCC12,2.2729440541757905e-06,0.0045340830021230755,2.2729440541757905e-06
RPL14P5,8.39420353255282e-05,-0.03609314194166537,5.0457556916633654e-05
MTND5P15,0.002291356844992591,-0.3155292452597159,0.0014721957873261016
AC148476.1,7.302797211982947e-07,-0.024383137991246417,6.19053513597239e-07
SERBP1P6,3.315739576289181e-06,-0.504614131274652,3.1484037371964745e-06
AC005912.2,2.3720987551477704e-06,-0.5267706712106991,1.4784906086134485e-06
AL157778.1,1.3701227845839467e-06,-0.22643804794671823,-1.3689672772947555e-06
LINC00992,3.245015060557098e-07,0.006619446892936121,-7.226919048323861e-08
AC006453.6,0.00013015147408633132,-0.2302581380553696,-0.00013015147408633132
DBH-AS1,2.0846906513003877e-06,-0.3341697942037207,2.0846906513003877e-06
AC130404.1,5.100826121684829e-07,-0.3183640187742793,5.208462243676668e-08
PURA,4.237076079040863e-06,-0.5668459220579033,3.967361566693831e-06
IGLVIV-64,3.3652239690262297e-05,0.028125972350419727,3.3652239690262297e-05
KRTAP2-4,0.00026869731555320594,-0.04072227429809422,-0.00026869731555320594
