protein,r2score,rho,p-values,r2_mRNA_protein,r2_mRNA_protein_basic_linear_regression,p-val adj. BH
RPF2,0.5582083463668823,0.772552995391705,5.0448252843637806e-26,-0.04453539848327637,0.22435428025951443,4.714530869091218e-25
PRPF19,0.5616891384124756,0.7725099846390168,5.096497950600082e-26,0.029945075511932373,0.27501660155838825,4.757136869879933e-25
ITPR3,0.5407565832138062,0.7724669738863286,5.148688394291333e-26,0.46601271629333496,0.5283813540180373,4.800124031006771e-25
RARS1,0.566275954246521,0.7724301075268816,5.193839012591248e-26,0.287217915058136,0.3777718052557578,4.836453423391516e-25
MICALL1,0.5414471626281738,0.7723809523809523,5.254642952378438e-26,0.38259589672088623,0.49128736945056684,4.8872553119505515e-25
PALMD,0.571630597114563,0.7723590225031441,5.281993946405213e-26,0.6145613193511963,0.6414017764439529,4.906859459475246e-25
UBA2,0.5530358552932739,0.7723072196620583,5.347156949413544e-26,0.23247432708740234,0.40625327988491916,4.961501976075058e-25
IFI16,0.5671437978744507,0.7720061443932411,5.741745850907618e-26,0.49390649795532227,0.5563030980937052,5.3213194367060895e-25
XRCC4,0.5355541706085205,0.7718156682027649,6.005951530887015e-26,-0.018952012062072754,0.30020422768722693,5.559592056165471e-25
SRI,0.4647063612937927,0.7716927803379416,6.182681337152044e-26,0.12461823225021362,0.36675520235475356,5.716422389976748e-25
NOP14,0.6161941289901733,0.7716620583717357,6.227652843543185e-26,-0.14453887939453125,0.24237280136089093,5.751204314308712e-25
EIF5,0.451305627822876,0.7714347158218124,6.570537284139182e-26,-0.26233434677124023,0.11557192270421093,6.060700782610458e-25
NUP214,0.5562452077865601,0.771385560675883,6.647067806235576e-26,-0.42493319511413574,0.13661903802561035,6.124071187323283e-25
AGRN,0.5430025458335876,0.7713548387096772,6.695341570294016e-26,-1.0633904933929443,0.004688449701418808,6.161289619157623e-25
SEPSECS,0.5855096578598022,0.7713241167434715,6.743958315613939e-26,-0.09810006618499756,0.2372458612237992,6.198735833693564e-25
PCOLCE,0.5852459669113159,0.7712258064516128,6.901864589722958e-26,0.15696018934249878,0.34178212648979145,6.336430143287908e-25
LYN,0.586184024810791,0.7711274961597542,7.063386706425388e-26,0.702471137046814,0.7141402811510321,6.477117329151158e-25
ZFYVE21,0.5352136492729187,0.771033923418078,7.220557720693411e-26,-0.11474502086639404,0.17342947302003536,6.613489753075394e-25
SYNRG,0.5608838200569153,0.7710168970814131,7.249521975622145e-26,0.07208693027496338,0.2166947642506503,6.632252736060399e-25
KIF2A,0.6002954244613647,0.7709984639016896,7.28100763694546e-26,0.48517662286758423,0.5513185428199613,6.653275903760208e-25
STX7,0.5621809959411621,0.7708817204301074,7.483546722887677e-26,0.07406127452850342,0.34961970042839086,6.8303736833637585e-25
DRG1,0.625993013381958,0.7708632872503839,7.516026495764441e-26,-0.05876314640045166,0.21017303743390237,6.852023222595508e-25
ORC3,0.572309136390686,0.7708571428571428,7.526883706638262e-26,-1.0825486183166504,0.10617867892474343,6.8539329864172865e-25
ARFGAP3,0.5100487470626831,0.770832565284178,7.57046621465235e-26,0.20021986961364746,0.3999803570897475,6.885603108257056e-25
PSAT1,0.5750120878219604,0.7707158218125959,7.780878069082368e-26,0.6839320659637451,0.7033124292968963,7.068760540808628e-25
MRPS7,0.546319305896759,0.7705990783410137,7.99700859177384e-26,-0.5358903408050537,0.11341489768487754,7.256682274345124e-25
RBM33,0.5677398443222046,0.7705253456221197,8.136527024081027e-26,-0.4063591957092285,0.09369522762688337,7.374729360644472e-25
HEBP1,0.5097362995147705,0.770427035330261,8.326261770085934e-26,0.15545660257339478,0.3383247774050704,7.5379652275014095e-25
ZFR,0.5381627082824707,0.7703287250384023,8.520323338854853e-26,-0.6297808885574341,0.17205824186698937,7.70473631867314e-25
CASP2,0.5594238042831421,0.7702857142857141,8.60661042123636e-26,0.23304349184036255,0.3667404757924139,7.773776756918107e-25
CTSS,0.5980400443077087,0.7702672811059906,8.643851795827642e-26,0.36098361015319824,0.4273541831903017,7.798409313375296e-25
MORC2,0.5521420836448669,0.7702130600178771,8.754313445920246e-26,0.012207746505737305,0.33045201067534696,7.888967715897254e-25
MANF,0.5408484935760498,0.7701812596006143,8.819740005072003e-26,0.1604183316230774,0.3418894762674406,7.93878093436976e-25
MPP5,0.3961678147315979,0.7701382488479261,8.908992495002661e-26,0.007963061332702637,0.24804552810103933,8.009901068495496e-25
COL5A1,0.6059119701385498,0.7698506449327744,9.528932968185013e-26,0.4039750099182129,0.5154177428798532,8.557441294735151e-25
PPA2,0.5324146747589111,0.769800307219662,9.641694597428692e-26,-0.10837101936340332,0.13051500773395153,8.648776965721014e-25
ARHGEF1,0.6110491752624512,0.7697866511624184,9.672510027508162e-26,0.3143828511238098,0.4540634140525158,8.666480347671116e-25
SLC25A22,0.5193858742713928,0.7696651305683563,9.951004082849521e-26,0.1536272168159485,0.3217249983249172,8.905807086504457e-25
LAMC1,0.5706814527511597,0.7694746543778801,1.040338486141868e-25,-1.189007043838501,0.08161816474065221,9.300031586973361e-25
IRF9,0.5712629556655884,0.7694623655913977,1.043325184271863e-25,0.5026169419288635,0.5521827258840779,9.316084008418394e-25
ASS1,0.5311794281005859,0.7693701996927802,1.0659944096468061e-25,0.6539585590362549,0.6791959008582613,9.50764911317824e-25
PFKFB2,0.5174349546432495,0.7693149001536098,1.0798265200117172e-25,0.5937224626541138,0.6338146454022773,9.620049019967714e-25
ATP6V1C1,0.545449435710907,0.769290322580645,1.0860303471392387e-25,-0.07663893699645996,0.1921459663232561,9.664311007193543e-25
DHFR,0.4055478572845459,0.7692085548527582,1.1069220512001454e-25,0.1912035346031189,0.2925757235522657,9.839027596008565e-25
PLIN3,0.5657542943954468,0.769179723502304,1.114381836066387e-25,0.22413378953933716,0.4514818587608361,9.894091625097934e-25
NUP160,0.5149760246276855,0.76910599078341,1.133683797909953e-25,-0.1219630241394043,0.21940107033858372,1.0054052910716158e-24
FGD3,0.5893878936767578,0.7689256435048741,1.1822846396011634e-25,0.4327959418296814,0.5708721340915593,1.0473194168697962e-24
FARP1,0.5624548196792603,0.7689093701996926,1.1867690021473897e-25,-0.01445150375366211,0.2559965375373598,1.0501026170584709e-24
YME1L1,0.5332707166671753,0.768817204301075,1.2124825260015375e-25,-0.3385739326477051,0.10487411268584099,1.071642747840003e-24
TNPO1,0.582330048084259,0.7687619047619046,1.2281714425834594e-25,-0.22472918033599854,0.17010456473885247,1.0842840884749232e-24
GOLGA2,0.6007481813430786,0.7685591397849462,1.2874150557064007e-25,0.13155436515808105,0.3946728669924305,1.135305588019782e-24
RFC5,0.6296004056930542,0.7685284178187403,1.2966319057266037e-25,0.3234618306159973,0.4782164480295765,1.140861053610067e-24
HIP1,0.5797487497329712,0.7685284178187403,1.2966319057266037e-25,0.5701214075088501,0.6015325800360045,1.140861053610067e-24
CAMSAP3,0.5916905999183655,0.7684546850998463,1.3190165439516961e-25,0.6049934029579163,0.6510188324072219,1.1592525176168726e-24
DOK2,0.4673478603363037,0.7683502304147464,1.3513765564578579e-25,0.10727983713150024,0.33246361908754934,1.1863599803157537e-24
CPD,0.5635707974433899,0.7682703533026113,1.3766453039367434e-25,0.5287566184997559,0.5958836324885324,1.2071882923086554e-24
RAB7A,0.6490263938903809,0.7682457757296466,1.3845128851360158e-25,0.13572603464126587,0.3373501432579499,1.212727859746239e-24
MIPEP,0.5458299517631531,0.7679815668202764,1.4719172492370751e-25,0.2649196982383728,0.370936109691568,1.2878452710886356e-24
CYBA,0.5985219478607178,0.7679262672811059,1.4908828993746014e-25,0.06540441513061523,0.273260426898681,1.302981680324931e-24
TIMM8A,0.5185235142707825,0.7679078341013824,1.4972577526577711e-25,-0.12070798873901367,0.19004482490687055,1.3070926496974427e-24
RPL7L1,0.567717432975769,0.7678955453149001,1.5015224623526158e-25,-0.02084636688232422,0.25370100409887836,1.309354370180843e-24
ITPR1,0.5340143442153931,0.7678463901689707,1.5187004619242026e-25,0.5244226455688477,0.6093283152550169,1.3213876544128045e-24
NCF1,0.5924604535102844,0.7678463901689707,1.5187004619242026e-25,0.3357431888580322,0.46868352795880774,1.3213876544128045e-24
MOCS3,0.5503033399581909,0.7677788018433178,1.5426344998750447e-25,0.043588995933532715,0.2864777652673766,1.3407207842247333e-24
CUL4B,0.46549874544143677,0.7677665130568355,1.5470256149174933e-25,0.15255361795425415,0.34849201870847774,1.343044879010503e-24
PTPN12,0.5916820764541626,0.7677357910906296,1.5580569725196986e-25,0.21797668933868408,0.35737235081849295,1.3511221329322707e-24
CASP1,0.5658043622970581,0.767711213517665,1.5669374345437805e-25,0.5279111862182617,0.5807587238619561,1.3573183403102382e-24
PARP4,0.6644426584243774,0.7676743471582179,1.5803510502126849e-25,0.13496851921081543,0.3245271265540552,1.3674232206596927e-24
CYBRD1,0.5671635866165161,0.7676682027649768,1.5825975479328958e-25,0.38432615995407104,0.5057869651610303,1.3678539248542663e-24
GOLGA1,0.5647574663162231,0.7674285714285713,1.6726903097058419e-25,0.2715970277786255,0.4207760133934581,1.4441262254436088e-24
PRPF40A,0.5265705585479736,0.7674224270353301,1.6750651444106533e-25,-0.6160626411437988,0.19522668643282243,1.444582090361646e-24
ACAD9,0.5615442991256714,0.7673548387096772,1.7014070200688036e-25,0.035112202167510986,0.24712345625574803,1.4656834483456147e-24
CRK,0.5333953499794006,0.7672995391705068,1.723260531060495e-25,-0.2818775177001953,0.1887416727528521,1.4828761137464459e-24
FABP4,0.5149205923080444,0.7672872503840245,1.7281540314417147e-25,0.6443299651145935,0.6754668292025484,1.485452838894186e-24
PPP1R14A,0.5915228128433228,0.767274961597542,1.73306112582031e-25,0.5527374744415283,0.609314459142811,1.4880355791620708e-24
ASL,0.5438716411590576,0.7672135176651304,1.7578018032792295e-25,0.2600616216659546,0.46278269166063657,1.5076234325932163e-24
CDC37,0.5125964879989624,0.7671397849462365,1.7879469970682932e-25,0.3723863363265991,0.45931925358854797,1.5317986211465706e-24
TPRN,0.5273444056510925,0.7670953431502292,1.8063604444422018e-25,-0.3989408016204834,0.10662193546204728,1.5458808967644312e-24
GALT,0.5149344801902771,0.7668940092165898,1.8921291747394944e-25,0.1793016791343689,0.2954005888214332,1.6175119568100901e-24
TRIM3,0.5686111450195312,0.7668079877112134,1.9299777476795283e-25,-0.07928717136383057,0.3323425476832134,1.6480661509114924e-24
STOM,0.5869033336639404,0.7667834101382488,1.9409269947814612e-25,0.3782995939254761,0.43924634181169764,1.6556086099433576e-24
NEK9,0.549396812915802,0.7667711213517664,1.9464243839814574e-25,-0.06428289413452148,0.21914025545127527,1.6584892735842e-24
GALE,0.5895645618438721,0.7667096774193547,1.974140635765364e-25,0.38878333568573,0.5247424715760615,1.68027508737287e-24
PCYT2,0.5326533317565918,0.7666287754393847,2.0112236017732323e-25,0.221194326877594,0.3966654503460004,1.709977284029372e-24
AIFM1,0.5240046977996826,0.7666113671274961,2.0192916775261968e-25,-0.27198803424835205,0.1573029211974434,1.714972801477732e-24
ADD2,0.5174206495285034,0.7665192012288785,2.0625374306655085e-25,-0.21866178512573242,0.1432471522002319,1.7498012779463782e-24
LSM14B,0.5901926755905151,0.7664393241167434,2.100748991339704e-25,0.11623799800872803,0.36801916943170376,1.7802880401147525e-24
DHX9,0.5634250640869141,0.7663717357910905,2.1336220832137727e-25,-0.0746145248413086,0.24693558327841067,1.8061896033439535e-24
USP8,0.5538657903671265,0.7663655913978493,2.136635379630574e-25,0.1303081512451172,0.2635683932599264,1.806785074537335e-24
SAFB2,0.5086596012115479,0.7663348694316434,2.1517644219142094e-25,-0.1951225996017456,0.20311722411438707,1.817613532204422e-24
GOLPH3L,0.5544861555099487,0.7662304147465436,2.2039912087817103e-25,0.4173527956008911,0.5289870026114154,1.859721600333391e-24
CKB,0.5674599409103394,0.7661382488479261,2.2511020489247297e-25,0.09228652715682983,0.3286742347547569,1.8974267485656503e-24
PLCB2,0.6042907238006592,0.7660276497695852,2.308936609396535e-25,0.6370753049850464,0.680443393289128,1.9440798879117e-24
TAPBP,0.5782371759414673,0.765984639016897,2.3318182290709113e-25,0.1372656226158142,0.3118319891073452,1.961234643848674e-24
GPSM3,0.5915828943252563,0.7659231950844853,2.364891508063112e-25,0.26920002698898315,0.37203488612700003,1.98691529281092e-24
ZC3H14,0.526447057723999,0.7658187403993855,2.422172277820478e-25,-0.645714282989502,0.08005735550090992,2.032857463209418e-24
LACTB,0.5850945711135864,0.7657941628264208,2.4358461030461515e-25,-0.09338760375976562,0.1792605897405087,2.0421423599171487e-24
VSIG4,0.6012441515922546,0.7657757296466973,2.446151000924018e-25,0.5013002157211304,0.5890436596526885,2.0485859881400073e-24
ACTR2,0.5687384605407715,0.7657572964669738,2.4564985430568677e-25,-0.9235732555389404,0.024547655140509626,2.0550515084268256e-24
FKBP7,0.5387367606163025,0.7657450076804915,2.4634206808940463e-25,0.24082636833190918,0.3868281850371309,2.058640658755687e-24
FAM98A,0.553333580493927,0.7657204301075268,2.4773222508132827e-25,0.19780510663986206,0.3861083172175443,2.0680485214366595e-24
HNMT,0.557518720626831,0.7656835637480798,2.4983186146008264e-25,0.38222891092300415,0.5265664399151033,2.0833526869304546e-24
SUGP2,0.6174911260604858,0.7656651305683563,2.508881979348632e-25,0.07510370016098022,0.38860146741498763,2.0899334230527157e-24
CAMKK2,0.303649365901947,0.7656221198156681,2.5337000398332302e-25,-0.2105625867843628,0.05195524881108117,2.1083618842101623e-24
MED1,0.5464573502540588,0.765615975422427,2.5372650256914964e-25,-0.12262630462646484,0.3434716052625751,2.1090847004207104e-24
CD109,0.5614696741104126,0.7655606758832564,2.569571503278872e-25,0.4061509370803833,0.49391335887878235,2.1336717939116068e-24
LETM1,0.4801056981086731,0.7655545314900153,2.5731858563498394e-25,0.236577570438385,0.3571238930816162,2.1344071864653705e-24
AHSA1,0.5496072769165039,0.7655422427035329,2.5804294891526606e-25,0.321536660194397,0.50425163753511,2.1381482483211984e-24
LIG3,0.577048659324646,0.7655360983102918,2.584058782273283e-25,0.4844767451286316,0.5645113875467258,2.138889713750436e-24
CDH5,0.5889171361923218,0.7654421914078696,2.6401518712744073e-25,0.2741791605949402,0.48810368964758666,2.183009295677422e-24
RTKN,0.5508050918579102,0.7654254992319508,2.6502464757990005e-25,0.33975595235824585,0.46474912851313854,2.1890420204540422e-24
SNX9,0.5540903210639954,0.7653886328725037,2.672675403142033e-25,0.23035383224487305,0.38626214623042915,2.2052391353773188e-24
ETFB,0.5748282670974731,0.7652288786482333,2.772032150225733e-25,-0.24452102184295654,0.14876647083113398,2.2848087965295767e-24
ALDH3A2,0.5411406755447388,0.7650998463901688,2.8549115817753305e-25,0.45029759407043457,0.5308473209125021,2.350644041331225e-24
FN3K,0.5482066869735718,0.765069124423963,2.874999281537144e-25,-0.027056336402893066,0.2982964155709749,2.364694466896271e-24
HUWE1,0.5849484205245972,0.7647987711213516,3.0578376571534363e-25,0.06490403413772583,0.32639461586275664,2.5098012753676996e-24
NAMPT,0.5107215046882629,0.7647987711213516,3.0578376571534363e-25,0.2037981152534485,0.39708545862240663,2.5098012753676996e-24
ACAT1,0.562031090259552,0.7647373271889399,3.1009519002755027e-25,0.2803177237510681,0.37513181226858594,2.542520520330711e-24
PPME1,0.5953191518783569,0.7646390168970812,3.171174547385843e-25,0.3953154683113098,0.542343246088086,2.5973745873981216e-24
OSBPL3,0.5357784032821655,0.7645837173579108,3.211355935229278e-25,0.523574709892273,0.6015739673620694,2.6275341135317376e-24
CDKN2C,0.49822866916656494,0.7645652841781874,3.224860082578196e-25,-0.37490153312683105,0.12377402681371666,2.6358260779442686e-24
OGDH,0.5408408641815186,0.7645591397849462,3.2293737975154783e-25,-0.24554932117462158,0.12774389701610553,2.6367601089943706e-24
GIMAP4,0.5851156711578369,0.76454719832342,3.2381637639865387e-25,0.39552152156829834,0.517614954052166,2.641180079447623e-24
POLB,0.5830532908439636,0.7644301075268816,3.325602209587333e-25,0.12955981492996216,0.3240084485911236,2.709672967020012e-24
HDGF,0.5249984264373779,0.7643440860215053,3.3913069236352625e-25,-0.027940034866333008,0.21909082397474514,2.7603332733272657e-24
HPCAL1,0.5186576843261719,0.7643256528417818,3.405550838952417e-25,0.49975067377090454,0.6045143511080253,2.7690455989902086e-24
MNDA,0.5772566199302673,0.7642580645161289,3.4582809765667653e-25,-0.11905360221862793,0.18212762175357095,2.809000394465757e-24
PLEKHA7,0.6195617914199829,0.7641228878648233,3.5661482861077566e-25,-0.015819668769836426,0.3318018519893291,2.8936111923168953e-24
MMP9,0.6238632202148438,0.7640614439324116,3.6162603291649694e-25,-0.4789928197860718,0.07425222286267216,2.9312319476402478e-24
FNBP4,0.5670211315155029,0.7640245775729646,3.6466575106005604e-25,-0.38374173641204834,0.12863923419583942,2.952811081564967e-24
ATP6V1H,0.5867424011230469,0.7640061443932411,3.661949688181542e-25,-0.33913636207580566,0.09114471854649679,2.9621272451867652e-24
XRN2,0.5677415728569031,0.7639877112135176,3.6773045906914246e-25,-0.1611717939376831,0.21130665940117652,2.9714748459078846e-24
CDC73,0.5181031227111816,0.7639569892473117,3.703036167112559e-25,-0.15745782852172852,0.16472444642321077,2.9891794529571143e-24
TFB2M,0.5339583158493042,0.7639324116743471,3.723748167629988e-25,0.27259886264801025,0.39079830390757464,2.999707329268977e-24
USP39,0.5537840127944946,0.7639324116743471,3.723748167629988e-25,-0.19288718700408936,0.2505224756355705,2.999707329268977e-24
STK38L,0.5184328556060791,0.7639078341013823,3.7445734781581166e-25,0.12735897302627563,0.2565323061125124,3.013380015036295e-24
PCCA,0.5207294821739197,0.7638033794162825,3.8343593053684007e-25,0.3240589499473572,0.37507386177156204,3.082462331612706e-24
VAV2,0.5518132448196411,0.7637830472866879,3.852079377564959e-25,0.4367237687110901,0.5255407245007875,3.0935282229274243e-24
GRSF1,0.48546844720840454,0.7637603686635943,3.8719390051538554e-25,-0.018723130226135254,0.2521559288606465,3.106287887006508e-24
PAFAH1B3,0.5609893202781677,0.7637357910906296,3.8935746297002397e-25,0.4019737243652344,0.44633438397480885,3.1204447493355817e-24
MRPL11,0.4735216498374939,0.7637050691244238,3.920785518959677e-25,-0.46435725688934326,0.06409818758031002,3.1390362670729366e-24
ALOX5,0.5646451711654663,0.7636866359447003,3.937201251009846e-25,0.6757087707519531,0.703351776304676,3.1457393447802876e-24
SLC25A5,0.5383095741271973,0.7636866359447003,3.937201251009846e-25,0.2805158495903015,0.3929839036699943,3.1457393447802876e-24
GCC2,0.5017756223678589,0.7636436251920121,3.9757665266173716e-25,-0.22495496273040771,0.1946060386606451,3.173310792979702e-24
PLCG2,0.6457706093788147,0.7635280545754853,4.0812317540674394e-25,0.5360701084136963,0.6080409857540039,3.2541686830087164e-24
FBXO6,0.5571609139442444,0.7634470046082948,4.156822375535792e-25,0.10045361518859863,0.32241059103781283,3.31026462839806e-24
KIDINS220,0.5653307437896729,0.7634435773857432,4.160048746759515e-25,-0.8796466588973999,0.009091744280973112,3.31026462839806e-24
PPAT,0.5118038654327393,0.7633364055299539,4.262185095848779e-25,0.48478108644485474,0.5326287952603023,3.388090632086296e-24
MRPS27,0.5414819717407227,0.7632872503840245,4.309847331761368e-25,-0.6240522861480713,0.09042325355569683,3.420555097649396e-24
POLR1B,0.4790356159210205,0.763285277577417,4.311771064027492e-25,0.1651511788368225,0.3201805804388366,3.420555097649396e-24
SLC44A2,0.5308196544647217,0.7631459293394777,4.44979915706277e-25,0.3010416030883789,0.4367295187973957,3.526477102993413e-24
ALDH5A1,0.5788524150848389,0.7630599078341013,4.537153502094038e-25,0.4037901759147644,0.5414567299463865,3.592066264512102e-24
WARS1,0.6274441480636597,0.7628325652841781,4.776173133017164e-25,0.6044828295707703,0.6422641777736718,3.777474847973736e-24
TBC1D4,0.6071358919143677,0.7626605222734254,4.9651979529109605e-25,0.6307546496391296,0.6765461648254621,3.9150986277892676e-24
MDN1,0.662787675857544,0.7626605222734254,4.9651979529109605e-25,0.10825109481811523,0.36902195460932363,3.9150986277892676e-24
DDX50,0.6019517183303833,0.7626666666666665,4.958322780768276e-25,0.014848053455352783,0.3370949391666219,3.9150986277892676e-24
RAB23,0.5268645286560059,0.7626359447004607,4.992792012193111e-25,-0.013534188270568848,0.2618649363304065,3.932892157036708e-24
GOLGA4,0.5112550258636475,0.7625806451612902,5.055428254500842e-25,0.062857985496521,0.34323633422221106,3.9782253326665575e-24
SCPEP1,0.563226044178009,0.7625499231950844,5.090557616727723e-25,0.1750618815422058,0.3137260183664742,4.001843384728065e-24
HK2,0.5816195607185364,0.7625192012288785,5.125925722007028e-25,0.528029203414917,0.5778508512059692,4.025601505777005e-24
SGPL1,0.5365034341812134,0.7624884792626727,5.161534156149733e-25,0.05375075340270996,0.2903301661670748,4.049500518495809e-24
RBM47,0.574198842048645,0.7624823348694315,5.168684822717003e-25,0.584800124168396,0.6257779088499089,4.0510473630553505e-24
AK4,0.5265088081359863,0.762463901689708,5.190195012477371e-25,0.561593770980835,0.6646283995811578,4.0638343731329325e-24
MTHFD1L,0.5688018798828125,0.7624516129032256,5.204583759257364e-25,0.4941897392272949,0.5827007194722218,4.07102541649111e-24
VWF,0.5466140508651733,0.7623410138248846,5.335850689369627e-25,0.37444931268692017,0.5137365494907924,4.1695328763485736e-24
MRPL10,0.5049337148666382,0.762279569892473,5.410170368465705e-25,-0.4706512689590454,0.11563685287325125,4.223388485243387e-24
SUCLG1,0.5023980140686035,0.7622242703533024,5.477923159123374e-25,-0.39856231212615967,0.07603613462667222,4.272015448720142e-24
SMARCA4,0.5339982509613037,0.7621812596006143,5.531192903924909e-25,0.040493011474609375,0.2739942293199322,4.309262041284924e-24
LDHA,0.5727424621582031,0.7618433179723502,5.967747854679478e-25,0.4770413637161255,0.5767987633213867,4.6447486287863565e-24
SEC23B,0.5987385511398315,0.7618310291858678,5.984241763921151e-25,-0.11387085914611816,0.23512263774994296,4.652956170714835e-24
MTA2,0.5757598280906677,0.7618125960061443,6.00906626622988e-25,-0.2805323600769043,0.23034436011154294,4.6676183053078565e-24
HMCES,0.558546245098114,0.7617818740399385,6.050664455958121e-25,0.3675075173377991,0.46832025006299227,4.695267596677026e-24
TBXAS1,0.5207574367523193,0.7616897081413209,6.1771562694886085e-25,0.4162600040435791,0.5298079276537188,4.7886735718473634e-24
LSG1,0.5671722888946533,0.7616835637480798,6.185680415925928e-25,0.26107436418533325,0.47637058611428396,4.79053388251214e-24
